shot_id,shot_made_flag
1793,0.301806420088
1800,0.430252820253
1825,0.42769831419
1826,0.755510866642
1834,0.360692977905
1843,0.338433384895
1844,0.338433384895
1848,0.355574786663
1849,0.339192897081
1860,0.362425982952
1863,0.382397413254
1875,0.634105503559
1883,0.395171076059
1890,0.520940363407
1892,0.430130600929
1893,0.386605709791
1897,0.394205838442
1905,0.447327047586
1908,0.527795791626
1931,0.316311091185
1940,0.816320419312
1943,0.352620691061
1947,0.184040188789
1965,0.810333132744
1967,0.438085973263
1968,0.423994958401
1972,0.777287364006
1982,0.332639217377
1985,0.275848716497
2005,0.752676844597
2010,0.741044819355
2021,0.36932733655
2024,0.774098932743
2036,0.430494815111
2043,0.565426766872
2047,0.534119606018
2049,0.494512081146
2055,0.300680607557
2065,0.409028559923
2066,0.29353094101
2070,0.27172973752
2077,0.871231019497
2085,0.589898824692
2095,0.590565741062
2097,0.648010075092
2108,0.421541780233
2112,0.570387482643
2113,0.634328842163
2122,0.156410649419
2139,0.380881398916
2144,0.563348114491
2146,0.281554758549
2148,0.127306267619
2149,0.729661047459
2157,0.351832181215
2159,0.428861618042
2168,0.347615808249
2176,0.325742512941
2178,0.599214375019
2181,0.236162334681
2187,0.767509460449
2188,0.327070116997
2190,0.28289270401
2194,0.377090781927
2197,0.268794119358
2214,0.348448514938
2217,0.111116833985
2222,0.370034962893
2223,0.327390283346
2226,0.321427077055
2230,0.684120059013
2240,0.422927886248
2247,0.270451188087
2250,0.276671439409
2259,0.48513880372
2262,0.351159512997
2266,0.363552361727
2305,0.335000604391
2310,0.3230881989
2313,0.341845154762
2319,0.82965773344
2320,0.705621004105
2345,0.222110763192
2350,0.669997632504
2356,0.364276826382
2360,0.595424711704
2370,0.410034775734
2386,0.331045031548
2398,0.329677343369
2414,0.722384750843
2435,0.760596692562
2439,0.292673677206
2446,0.763049304485
2458,0.338937699795
2465,0.285194724798
2466,0.395848304033
2470,0.30775898695
2495,0.714361488819
2501,0.346153914928
2507,0.325538516045
2533,0.298028886318
2537,0.402851760387
2538,0.273199081421
2541,0.28040805459
2542,0.756651163101
2544,0.858364999294
2554,0.183658242226
2555,0.208335250616
2565,0.281923979521
2575,0.77123439312
2586,0.508254945278
2588,0.377394258976
2594,0.652561962605
2617,0.45562595129
2618,0.342451542616
2623,0.976543486118
2631,0.559603393078
2640,0.231654912233
2642,0.760162115097
2647,0.393569350243
2663,0.405602514744
2664,0.336181491613
2676,0.400317162275
2680,0.970658898354
2681,0.392243683338
2691,0.328329205513
2693,0.400143802166
2695,0.437116444111
2704,0.280567586422
2708,0.390708565712
2709,0.982189238071
2717,0.795080780983
2722,0.425859868526
2728,0.338111519814
2732,0.766254067421
2743,0.385082572699
2752,0.318167328835
2757,0.746736824512
2761,0.330222576857
2769,0.244016125798
2771,0.287679702044
2774,0.319170951843
2776,0.327199786901
2781,0.314250946045
2793,0.312189251184
2799,0.388326615095
2803,0.323237717152
2811,0.342651724815
2818,0.36349260807
2824,0.419198065996
2828,0.779444038868
2829,0.355509519577
2830,0.41249397397
2842,0.734345495701
2847,0.761765301228
2848,0.315888911486
2868,0.372182399035
2870,0.284475147724
2885,0.145297855139
2886,0.382992208004
2889,0.664847612381
2903,0.39297413826
2904,0.734252274036
2918,0.858511328697
2919,0.302102357149
2922,0.395422369242
2923,0.348718762398
2931,0.316273033619
2945,0.358296304941
2955,0.348268866539
2957,0.576339066029
2960,0.699513375759
2963,0.228848695755
2966,0.763446986675
2972,0.634889364243
2974,0.295546889305
2982,0.240691691637
2984,0.63891762495
3016,0.404930442572
3021,0.309483140707
3023,0.792408645153
3025,0.393651515245
3029,0.276794701815
3034,0.747674584389
3038,0.318391591311
3040,0.347319155931
3051,0.798858761787
3062,0.321165770292
3069,0.327298223972
3071,0.243853926659
3076,0.950186550617
3079,0.332247585058
3081,0.298311263323
3082,0.411837786436
3084,0.880434036255
3098,0.359461843967
3104,0.457202345133
3105,0.427107304335
3114,0.761861741543
3118,0.347810029984
3122,0.279591798782
3132,0.193078756332
3138,0.409513771534
3141,0.33814895153
3156,0.696154892445
3162,0.730372309685
3167,0.305266648531
3170,0.37281692028
3171,0.281165093184
3172,0.327541619539
3176,0.985324800014
3180,0.337835043669
3189,0.186356782913
3198,0.34059548378
3206,0.359623879194
3215,0.280837416649
3222,0.639726877213
3228,0.305780917406
3229,0.309001266956
3232,0.153598368168
3233,0.24228207767
3238,0.322495281696
3256,0.361648440361
3264,0.522471904755
3273,0.429194658995
3275,0.710520625114
3285,0.551896572113
3289,0.242887794971
3294,0.36315870285
3306,0.405102968216
3311,0.758300662041
3318,0.327858150005
3322,0.570319056511
3324,0.317468345165
3334,0.563910782337
3341,0.405506014824
3345,0.179404944181
3346,0.941767036915
3352,0.323123842478
3368,0.291406035423
3371,0.101960912347
3372,0.42679643631
3375,0.439234256744
3384,0.363485217094
3387,0.243777185678
3393,0.382462143898
3406,0.394348800182
3411,0.610764920712
3412,0.612661719322
3414,0.512920439243
3417,0.763456881046
3420,0.78068369627
3423,0.770287573338
3436,0.250946521759
3438,0.709860265255
3442,0.269069910049
3443,0.320929676294
3451,0.279891103506
3461,0.384517163038
3489,0.268982261419
3491,0.484591424465
3510,0.670811712742
3515,0.478350013494
3527,0.326755344868
3530,0.291668862104
3540,0.327930033207
3582,0.148146390915
3604,0.258725434542
3605,0.270876765251
3609,0.282664626837
3624,0.164096534252
3628,0.802492022514
3630,0.284533143044
3641,0.265596985817
3642,0.2540332973
3648,0.357312053442
3650,0.979672253132
3652,0.964371323586
3660,0.391344755888
3664,0.230323985219
3670,0.28463023901
3672,0.317417770624
3680,0.262056350708
3682,0.967119932175
3685,0.587189435959
3686,0.275741189718
3689,0.293745905161
3705,0.323113262653
3712,0.26328843832
3713,0.313852608204
3719,0.207372426987
3721,0.317285090685
3723,0.779440104961
3724,0.236798718572
3727,0.285410314798
3733,0.56964725256
3734,0.440290331841
3742,0.378674030304
3770,0.205903992057
3777,0.337282568216
3778,0.350218892097
3780,0.381647735834
3783,0.454911738634
3784,0.386678576469
3788,0.364031046629
3790,0.364031046629
3794,0.393505245447
3795,0.411270946264
3796,0.440113306046
3801,0.534340679646
3806,0.369224578142
3813,0.393997758627
3814,0.360293596983
3818,0.232408031821
3824,0.46164816618
3836,0.334280431271
3853,0.44145411253
3855,0.383293360472
3858,0.324653178453
3861,0.787061452866
3866,0.335189014673
3870,0.371164560318
3874,0.973938345909
3876,0.175646647811
3878,0.302141785622
3890,0.410094022751
3900,0.919213473797
3904,0.357765704393
3906,0.390706807375
3907,0.353444159031
3908,0.358540773392
3912,0.357602357864
3918,0.941759824753
3923,0.971292078495
3924,0.371711879969
3925,0.188390538096
3927,0.638758480549
3955,0.97565549612
3964,0.338682919741
3969,0.291630059481
3974,0.704097211361
3976,0.269159197807
3984,0.293031454086
3991,0.377430260181
3993,0.98730891943
4009,0.304841816425
4011,0.412624806166
4020,0.362419247627
4033,0.359992593527
4041,0.440078526735
4045,0.863122582436
4052,0.347367018461
4055,0.37089791894
4056,0.431191861629
4057,0.405876755714
4067,0.977939069271
4069,0.424747914076
4077,0.282608240843
4094,0.430884838104
4095,0.393638581038
4100,0.414695084095
4119,0.374743103981
4130,0.610752403736
4131,0.405210912228
4132,0.498459815979
4134,0.478739470243
4137,0.818175196648
4138,0.355801910162
4143,0.258194446564
4145,0.308377504349
4148,0.35774537921
4163,0.131697237492
4166,0.436640143394
4169,0.77101713419
4170,0.535065770149
4174,0.393105387688
4180,0.329694330692
4199,0.984472930431
4201,0.341912090778
4203,0.377380669117
4210,0.128944799304
4211,0.388095647097
4213,0.975338697433
4225,0.379942446947
4235,0.289909660816
4242,0.337357521057
4245,0.345774412155
4250,0.42460462451
4252,0.365926206112
4254,0.269214332104
4263,0.275601148605
4264,0.263332486153
4268,0.324261397123
4270,0.420332759619
4282,0.760252177715
4283,0.432687431574
4291,0.440597683191
4304,0.400592893362
4306,0.353601694107
4309,0.307321161032
4310,0.302896201611
4313,0.247060582042
4314,0.401030033827
4315,0.324611514807
4321,0.397258758545
4324,0.35437771678
4325,0.353644281626
4328,0.314683675766
4329,0.276600211859
4332,0.354960590601
4337,0.310148239136
4342,0.429721802473
4344,0.483304172754
4352,0.346074849367
4355,0.380506485701
4366,0.285076797009
4371,0.370274722576
4372,0.393670111895
4376,0.363958358765
4384,0.334912061691
4387,0.348054170609
4389,0.410108625889
4390,0.341128975153
4406,0.321894466877
4407,0.897566139698
4409,0.985968708992
4410,0.782420217991
4424,0.38670566678
4434,0.333639413118
4452,0.214185684919
4460,0.390276908875
4470,0.631190478802
4480,0.328293949366
4496,0.967372238636
4503,0.263422489166
4512,0.393357425928
4518,0.639626026154
4519,0.363231837749
4522,0.333455771208
4525,0.333911478519
4537,0.625807285309
4546,0.230196818709
4547,0.961846649647
4553,0.402555048466
4556,0.379413723946
4558,0.792430222034
4563,0.141262367368
4568,0.284229755402
4574,0.841650784016
4578,0.190560102463
4587,0.408162385225
4592,0.524590492249
4610,0.356642246246
4615,0.316835522652
4619,0.472418665886
4620,0.509505033493
4625,0.702288985252
4635,0.323610126972
4636,0.356653481722
4641,0.355887055397
4650,0.311784923077
4653,0.845142245293
4665,0.287010550499
4668,0.921190738678
4669,0.315139055252
4670,0.312122702599
4674,0.320503234863
4675,0.377178281546
4676,0.200983658433
4679,0.272649884224
4680,0.865721464157
4686,0.313024431467
4699,0.400912612677
4713,0.617994010448
4718,0.313573658466
4721,0.354808628559
4722,0.305221766233
4724,0.375810533762
4730,0.963506221771
4731,0.327866375446
4735,0.339581936598
4743,0.327274948359
4745,0.259360402822
4746,0.652500450611
4747,0.332275599241
4748,0.351276397705
4769,0.456446766853
4771,0.361074656248
4774,0.264541059732
4784,0.343133091927
4797,0.406459867954
4801,0.651504039764
4804,0.164954558015
4820,0.33674043417
4833,0.3929438591
4834,0.369457274675
4851,0.309826552868
4859,0.311806082726
4860,0.953629434109
4863,0.415583908558
4873,0.422600567341
4881,0.289756864309
4892,0.330871671438
4908,0.304661393166
4911,0.312696158886
4915,0.258228808641
4922,0.318686932325
4929,0.295743465424
4936,0.285261958838
4939,0.450834721327
4951,0.339076936245
4956,0.334299862385
4961,0.39549651742
4964,0.375001221895
4981,0.371460109949
4991,0.973152339458
4992,0.357451140881
4997,0.362885713577
5004,0.262069433928
5010,0.320487499237
5012,0.456881016493
5015,0.118426583707
5020,0.395120829344
5030,0.299644291401
5051,0.986645162106
5052,0.32357352972
5057,0.798036158085
5058,0.559570252895
5060,0.387672454119
5061,0.391369491816
5064,0.575621664524
5078,0.487817078829
5080,0.350236594677
5088,0.384940296412
5089,0.689636349678
5090,0.27913069725
5103,0.945678591728
5108,0.314744502306
5114,0.325627565384
5115,0.364775627851
5124,0.713968455791
5137,0.309376567602
5139,0.32218208909
5144,0.24233224988
5149,0.890242874622
5157,0.28490075469
5163,0.24814119935
5174,0.314059376717
5176,0.421296924353
5179,0.367550551891
5186,0.529741048813
5203,0.760255217552
5204,0.741989135742
5206,0.250506669283
5207,0.638917386532
5220,0.334527611732
5221,0.76382869482
5224,0.305441141129
5227,0.208759412169
5229,0.267909765244
5232,0.682454109192
5240,0.73139578104
5242,0.579694211483
5243,0.280562549829
5245,0.769528329372
5248,0.310665905476
5249,0.260441482067
5254,0.306007534266
5269,0.352640241385
5272,0.395126074553
5276,0.342076420784
5286,0.749312460423
5290,0.28424140811
5308,0.316430717707
5316,0.406977623701
5318,0.354792833328
5319,0.303366690874
5320,0.466249406338
5322,0.261061251163
5324,0.242152124643
5331,0.703167259693
5336,0.987334370613
5344,0.369519025087
5354,0.329013645649
5356,0.0192110929638
5358,0.286822885275
5361,0.347491621971
5365,0.716774463654
5370,0.512765288353
5376,0.339522719383
5383,0.367473781109
5384,0.353448390961
5385,0.400562375784
5393,0.794749200344
5397,0.345055341721
5398,0.340388000011
5402,0.294613987207
5407,0.716819167137
5409,0.289243876934
5425,0.282366216183
5428,0.674383938313
5430,0.364120304585
5442,0.302065759897
5447,0.377696037292
5470,0.31838709116
5485,0.339441776276
5493,0.272415012121
5502,0.548043489456
5504,0.312392205
5517,0.236494988203
5522,0.418119013309
5527,0.754931747913
5528,0.293739825487
5536,0.558974862099
5545,0.332794725895
5576,0.369419723749
5577,0.320448040962
5592,0.286353796721
5594,0.311185151339
5595,0.340734004974
5596,0.270578682423
5599,0.394563049078
5606,0.320552796125
5617,0.345323711634
5625,0.835080444813
5626,0.232830256224
5627,0.624717056751
5642,0.714941382408
5659,0.986219584942
5664,0.733669757843
5666,0.90764182806
5671,0.248908504844
5674,0.349282920361
5677,0.597126126289
5681,0.351449996233
5683,0.0250115282834
5700,0.404054969549
5713,0.428063750267
5715,0.428063750267
5718,0.339429885149
5726,0.555974841118
5738,0.324377119541
5741,0.751360952854
5743,0.846159100533
5753,0.346380442381
5761,0.295005053282
5789,0.778570353985
5797,0.275954604149
5803,0.323886752129
5810,0.425067484379
5813,0.343092024326
5817,0.25571218133
5818,0.332123100758
5822,0.280097335577
5829,0.283159613609
5846,0.369402706623
5847,0.246331050992
5854,0.314807146788
5858,0.365548789501
5863,0.308551907539
5869,0.303639322519
5870,0.222667813301
5876,0.109896913171
5881,0.256250023842
5901,0.26811170578
5922,0.591197788715
5928,0.780445933342
5933,0.389053344727
5934,0.731272935867
5946,0.42809176445
5951,0.245541185141
5955,0.333600640297
5956,0.905353665352
5965,0.408873677254
5972,0.340246558189
5981,0.207066401839
5997,0.381938815117
6005,0.227868869901
6009,0.199379920959
6010,0.281828641891
6015,0.335846096277
6039,0.248042941093
6047,0.722677052021
6051,0.0243747197092
6056,0.361929357052
6061,0.3465282619
6064,0.240231469274
6065,0.406496405602
6070,0.339188456535
6085,0.752798140049
6086,0.219595730305
6091,0.775428712368
6097,0.260149329901
6099,0.359321326017
6104,0.734836697578
6108,0.361104011536
6109,0.392303705215
6124,0.413540065289
6142,0.731819570065
6144,0.333392888308
6150,0.323208361864
6154,0.32563957572
6155,0.348697721958
6156,0.988338589668
6158,0.380200386047
6159,0.976001739502
6169,0.740497112274
6170,0.0193758625537
6179,0.380745500326
6184,0.5265827775
6186,0.813963472843
6204,0.0919208526611
6230,0.458340376616
6231,0.375471949577
6232,0.918961107731
6235,0.498641490936
6237,0.719785153866
6239,0.359702080488
6263,0.328483253717
6265,0.280828535557
6270,0.330533176661
6271,0.24197947979
6278,0.33645182848
6279,0.673077464104
6288,0.309804290533
6294,0.310150980949
6295,0.282728075981
6302,0.72062265873
6306,0.329329818487
6322,0.817030668259
6324,0.366890132427
6327,0.250805258751
6331,0.393990814686
6334,0.307436704636
6338,0.608834922314
6339,0.627721726894
6362,0.301720112562
6372,0.320187032223
6375,0.761177062988
6393,0.225128442049
6394,0.402450323105
6405,0.98013740778
6406,0.383175849915
6416,0.688989579678
6421,0.373783349991
6422,0.241783082485
6440,0.979129850864
6457,0.772755622864
6460,0.610887825489
6463,0.364914566278
6474,0.754167079926
6476,0.378935337067
6477,0.371736705303
6482,0.771563053131
6488,0.296492725611
6489,0.294760674238
6494,0.311975717545
6499,0.661062300205
6507,0.282463222742
6524,0.312345594168
6527,0.298056781292
6531,0.305368185043
6536,0.335987299681
6538,0.0763982087374
6542,0.733349442482
6565,0.265059173107
6584,0.387816429138
6588,0.359353333712
6597,0.29482588172
6603,0.730322599411
6609,0.721020460129
6613,0.717525422573
6622,0.319342821836
6630,0.404342532158
6637,0.310582399368
6639,0.770122945309
6640,0.270816624165
6646,0.396557182074
6647,0.421226084232
6648,0.981114447117
6669,0.299208670855
6680,0.29962772131
6681,0.290489703417
6684,0.145322844386
6693,0.346112668514
6694,0.32062792778
6704,0.277538239956
6706,0.337208479643
6710,0.412426322699
6713,0.329045087099
6718,0.240085765719
6732,0.404712110758
6737,0.324976146221
6739,0.268105387688
6742,0.329200655222
6746,0.580758094788
6753,0.255754709244
6771,0.269836783409
6784,0.347209334373
6790,0.96724742651
6795,0.311656117439
6807,0.292533934116
6808,0.337058454752
6818,0.330577582121
6823,0.360391080379
6830,0.444186270237
6831,0.444186270237
6832,0.329772591591
6836,0.446071118116
6846,0.331117153168
6850,0.333993673325
6854,0.37355569005
6868,0.735466182232
6876,0.502438306808
6877,0.716833531857
6881,0.123215660453
6882,0.35138681531
6884,0.373277157545
6886,0.275570511818
6901,0.40499907732
6910,0.414886653423
6913,0.380474746227
6914,0.709888517857
6918,0.833887338638
6930,0.738010406494
6941,0.356401532888
6944,0.657493174076
6945,0.394002974033
6947,0.41497412324
6949,0.789803624153
6952,0.324047595263
6963,0.589423060417
6964,0.666070401669
6972,0.737413227558
6979,0.367019087076
6981,0.352393120527
6988,0.767348408699
6990,0.307056069374
6998,0.319977939129
7004,0.398358821869
7016,0.481673836708
7027,0.313838392496
7042,0.306272208691
7056,0.218647286296
7061,0.318455755711
7069,0.657322824001
7071,0.330236792564
7088,0.633380711079
7099,0.369118154049
7108,0.325840204954
7121,0.883733510971
7125,0.755191028118
7136,0.547119259834
7149,0.674705862999
7150,0.607224881649
7151,0.319112479687
7167,0.35852214694
7177,0.739284873009
7178,0.178739488125
7183,0.649546146393
7186,0.478536784649
7190,0.244030639529
7201,0.400163412094
7202,0.34089961648
7207,0.35330080986
7213,0.349792569876
7224,0.795100688934
7225,0.293282449245
7233,0.267745763063
7239,0.247917473316
7246,0.222711369395
7248,0.281919717789
7261,0.410519421101
7264,0.36340212822
7266,0.338731050491
7274,0.363087356091
7279,0.337631970644
7293,0.359702080488
7315,0.274735033512
7322,0.288097858429
7326,0.921685874462
7341,0.416539460421
7363,0.355163604021
7365,0.630574762821
7371,0.30545476079
7377,0.412832677364
7393,0.758243560791
7405,0.298592597246
7410,0.26849296689
7434,0.65784317255
7438,0.362447738647
7447,0.727066874504
7450,0.76960003376
7452,0.359047830105
7453,0.201855435967
7455,0.321179330349
7456,0.335856258869
7457,0.91339045763
7466,0.385464370251
7470,0.761370718479
7474,0.355624884367
7487,0.534552812576
7488,0.33273807168
7492,0.647083818913
7496,0.380104839802
7501,0.396688222885
7505,0.502259492874
7512,0.269628077745
7526,0.517128050327
7536,0.60570526123
7538,0.677573680878
7539,0.436189770699
7544,0.754843592644
7554,0.531710922718
7564,0.364948481321
7566,0.730911076069
7580,0.676431834698
7581,0.863454222679
7584,0.397877305746
7587,0.386874079704
7589,0.443610370159
7590,0.468451708555
7594,0.626088500023
7597,0.410495191813
7602,0.906680703163
7603,0.432794094086
7605,0.712235212326
7609,0.413517475128
7613,0.406971484423
7619,0.307409495115
7625,0.322064697742
7626,0.444633334875
7636,0.460237532854
7639,0.757800519466
7641,0.35210031271
7643,0.857909321785
7644,0.315484642982
7657,0.397665262222
7661,0.798822641373
7666,0.277143537998
7673,0.375403523445
7683,0.286536455154
7685,0.333057373762
7699,0.376032531261
7704,0.696175575256
7705,0.55546271801
7708,0.5518476367
7728,0.299418449402
7733,0.399573743343
7741,0.430444896221
7743,0.420175462961
7745,0.333383202553
7754,0.728329718113
7756,0.340801119804
7757,0.370728313923
7770,0.688315331936
7773,0.987314164639
7774,0.391318023205
7776,0.729484975338
7777,0.35888299346
7778,0.405269563198
7781,0.342696040869
7784,0.397538661957
7789,0.908563792706
7794,0.708099782467
7799,0.433686047792
7801,0.774428784847
7818,0.246166706085
7823,0.368511974812
7828,0.390436857939
7832,0.391227722168
7839,0.401099383831
7851,0.829998135567
7856,0.436443775892
7868,0.302785694599
7869,0.165436953306
7872,0.390893369913
7874,0.315079182386
7878,0.316718697548
7888,0.436385631561
7913,0.306744784117
7923,0.464933335781
7925,0.36387348175
7926,0.604454696178
7938,0.319072782993
7942,0.722017705441
7945,0.326262891293
7954,0.661372721195
7963,0.385415077209
7969,0.439096659422
7970,0.475714832544
7977,0.483522355556
7981,0.345093786716
7990,0.297248274088
8020,0.53461766243
8023,0.384749382734
8025,0.293517321348
8034,0.461862951517
8039,0.448617249727
8046,0.287722051144
8051,0.395274460316
8055,0.387427806854
8060,0.431191504002
8063,0.363728016615
8073,0.981299340725
8074,0.428933829069
8076,0.65383207798
8080,0.416403561831
8088,0.344785511494
8102,0.48121625185
8103,0.420809358358
8104,0.420809358358
8105,0.316818892956
8109,0.305696576834
8115,0.406197786331
8121,0.676641821861
8126,0.37876278162
8135,0.845630943775
8153,0.621930837631
8156,0.305767655373
8160,0.747502684593
8161,0.38554173708
8162,0.423296272755
8171,0.384038358927
8181,0.373921126127
8183,0.369955152273
8185,0.287424772978
8191,0.976139247417
8203,0.30803206563
8204,0.695130348206
8207,0.595059454441
8208,0.41739153862
8209,0.652623653412
8210,0.339447468519
8225,0.370985507965
8226,0.367855638266
8231,0.618491470814
8233,0.13131056726
8244,0.6815751791
8250,0.335763990879
8261,0.393170773983
8265,0.354511231184
8278,0.42560723424
8279,0.356662511826
8280,0.277870208025
8296,0.764952540398
8299,0.352483898401
8300,0.411935657263
8301,0.324411004782
8305,0.342379152775
8327,0.358816772699
8334,0.405792295933
8349,0.305947929621
8355,0.277993768454
8361,0.349097460508
8362,0.38257598877
8364,0.320914655924
8365,0.34160271287
8375,0.342221856117
8378,0.702463686466
8380,0.323482960463
8381,0.34560701251
8387,0.414451509714
8399,0.746236860752
8402,0.980813205242
8409,0.41760134697
8433,0.697265446186
8436,0.439944952726
8442,0.376442283392
8448,0.339892506599
8464,0.310721963644
8469,0.554627299309
8474,0.527638494968
8478,0.406968265772
8482,0.400034070015
8490,0.18891403079
8510,0.395455598831
8511,0.416995644569
8527,0.345551431179
8532,0.320666491985
8533,0.429755061865
8538,0.41376209259
8541,0.416043549776
8545,0.397304624319
8553,0.279018819332
8554,0.448679894209
8555,0.399432271719
8569,0.357935994864
8586,0.853962242603
8593,0.369036465883
8600,0.984305381775
8606,0.726057052612
8607,0.294311523438
8611,0.284403532743
8613,0.674171030521
8618,0.866475880146
8630,0.263823539019
8637,0.327807039022
8650,0.398346543312
8652,0.196012109518
8661,0.369689553976
8669,0.437038004398
8673,0.406191200018
8674,0.402159184217
8678,0.753033399582
8682,0.393563896418
8688,0.304179310799
8689,0.675496518612
8695,0.358675807714
8698,0.301298826933
8703,0.325800836086
8709,0.391155987978
8716,0.43745303154
8723,0.379647523165
8737,0.580227017403
8753,0.44033703208
8773,0.372320413589
8774,0.329148322344
8778,0.646267533302
8786,0.639076113701
8794,0.346337676048
8795,0.618742644787
8800,0.269710868597
8804,0.379676520824
8808,0.384808689356
8809,0.290470302105
8817,0.360371619463
8818,0.336333990097
8825,0.393653273582
